2,9,10,12,27,29,30,31,36,38,41,44,47,50,54,58,61,68,70,76
2,4,5,6,7,12,14,15,18,21,26,34,35,55,56,58,60,66,70,77
5,6,9,10,11,12,19,23,28,32,37,40,43,44,47,51,54,62,64,72
7,10,12,13,18,19,22,23,25,26,29,52,54,55,61,66,69,73,76,78
2,11,12,16,24,25,30,35,39,40,43,46,49,58,59,60,64,69,78,79
2,3,9,15,17,20,22,26,27,30,32,34,36,37,41,45,48,59,78,79
4,6,12,16,17,19,25,29,40,42,50,52,53,58,59,65,67,68,70,76
6,12,14,17,20,21,22,23,26,36,38,42,60,62,64,66,74,75,79,80
1,6,14,15,16,24,26,33,35,36,41,44,45,49,54,58,60,61,68,74
1,4,7,21,33,35,36,38,39,42,44,46,49,54,58,59,61,62,65,71
1,8,9,12,17,18,19,26,28,29,30,31,34,39,40,49,51,66,67,75
7,13,14,21,22,23,27,28,33,37,39,43,46,53,55,60,62,63,71,73
3,17,22,23,30,33,35,42,46,49,50,53,56,58,62,64,65,66,72,80
1,11,13,21,26,37,38,46,47,54,55,57,58,59,60,61,62,67,69,77
9,17,18,19,20,27,35,43,47,48,50,54,55,66,68,70,72,76,77,79
7,12,19,23,27,28,29,31,33,38,42,43,53,55,56,60,64,72,77,78
9,10,22,26,27,32,33,36,42,45,46,50,51,52,69,71,74,75,76,78
1,3,6,11,16,17,22,29,31,37,41,45,47,48,53,65,66,69,72,79
2,5,6,7,8,12,18,20,24,31,40,43,48,54,56,66,76,77,79,80
4,11,13,14,20,22,30,36,39,44,48,55,56,58,65,67,68,70,75,80
3,10,12,25,32,33,34,37,40,43,47,49,51,52,57,58,63,70,75,76
3,7,12,15,26,28,31,39,42,44,45,49,52,55,56,59,65,67,71,76
1,9,14,16,17,18,20,22,25,36,37,38,50,55,58,65,70,71,73,78
4,9,11,18,22,27,28,35,39,42,46,50,56,59,70,71,73,74,76,78
4,8,14,15,16,22,26,27,30,34,37,38,45,46,48,55,62,64,70,76
4,5,6,7,8,9,11,18,21,24,29,30,39,45,46,48,50,63,69,79
6,9,10,12,17,18,20,21,30,36,37,38,55,56,57,60,61,62,68,75
8,10,19,21,23,26,34,35,41,47,52,54,56,58,60,63,65,68,74,77
3,10,12,14,17,23,34,36,37,40,42,47,52,61,62,65,69,76,78,80
3,12,19,26,30,31,38,39,46,49,51,53,56,63,66,68,69,72,75,78
2,4,6,7,8,12,16,17,18,33,41,47,51,55,59,63,65,69,77,78
16,17,18,26,27,28,31,32,38,42,56,59,62,64,65,67,69,73,74,78
5,7,9,11,14,18,20,23,27,30,36,40,47,55,56,59,64,67,68,69
4,5,8,13,15,20,23,28,33,34,40,42,47,51,53,56,68,69,73,80
1,5,6,12,27,28,33,34,37,38,39,40,45,54,62,66,73,78,79,80
1,2,3,4,11,15,24,29,30,33,37,38,43,44,46,47,60,61,62,72
1,10,11,13,14,16,26,31,32,35,36,49,50,51,55,67,69,70,77,79
4,8,10,18,19,20,21,24,32,35,40,53,56,58,59,64,68,70,77,80
3,4,10,13,14,15,20,23,28,29,31,38,47,50,54,60,65,68,70,72
5,14,16,17,21,23,29,36,39,40,52,59,60,62,63,67,68,74,76,80
1,4,7,11,12,14,20,21,26,34,35,38,39,40,60,66,68,69,74,80
6,9,10,17,19,23,24,26,27,38,39,44,46,54,55,56,65,66,72,77
1,3,10,11,16,30,31,33,36,37,42,47,50,56,59,62,63,70,73,74
7,8,14,24,28,35,37,40,46,47,48,49,66,69,71,72,74,75,78,80
1,4,18,22,23,25,27,28,36,37,40,41,42,44,52,53,60,62,64,79
2,9,14,16,18,22,23,29,36,40,44,52,53,54,56,58,63,72,79,80
8,17,25,27,28,29,31,39,42,45,52,53,55,62,67,72,73,78,79,80
4,9,14,15,23,26,28,29,32,33,37,38,44,46,49,51,54,60,64,69
1,11,12,14,25,28,30,34,36,38,39,48,50,52,54,58,65,66,70,71
5,7,13,17,23,25,29,33,34,36,37,45,49,50,51,54,65,66,78,80
1,4,9,11,13,15,23,24,25,26,32,33,35,42,45,47,55,61,73,80
3,4,9,15,21,25,29,31,33,35,40,46,54,56,57,59,60,70,72,76
4,5,7,15,21,24,27,31,32,35,37,46,54,55,57,65,69,71,74,75
4,6,8,12,25,33,34,35,38,41,53,54,56,57,58,59,62,66,79,80
6,7,8,16,17,27,28,30,34,36,40,42,47,50,51,63,64,65,75,79
1,4,5,9,13,21,23,35,39,44,50,53,56,58,63,64,66,68,73,74
6,10,14,17,21,27,29,30,31,34,39,45,47,49,50,55,67,68,71,80
2,4,7,8,9,18,23,26,27,32,40,43,50,54,67,69,70,72,74,79
3,15,18,19,20,21,22,24,28,33,37,40,58,63,65,68,70,76,77,78
3,4,5,11,14,15,20,23,24,30,34,37,48,53,56,68,73,77,78,80
7,10,11,13,15,18,22,24,25,26,33,44,46,48,52,55,60,63,68,74
1,2,8,10,12,18,20,24,29,30,36,41,43,48,49,56,64,66,70,78
4,7,15,20,21,24,25,30,36,46,48,51,60,63,65,68,73,74,75,78
2,8,12,17,19,27,28,36,40,44,47,51,52,56,61,62,69,70,74,79
1,7,8,11,16,25,27,30,36,38,47,51,53,55,61,63,68,69,70,80
6,7,8,13,15,21,28,30,35,44,46,48,51,54,59,63,64,68,71,75
4,6,9,16,22,24,26,31,36,41,42,44,47,49,53,61,64,68,76,78
9,10,19,23,31,34,36,42,46,51,53,55,58,60,64,66,68,69,71,75
1,4,9,11,14,16,21,24,40,43,54,55,56,59,60,61,64,65,72,77
2,4,8,11,23,30,32,42,50,57,58,59,61,65,66,67,70,74,75,78
4,7,13,20,22,25,31,32,33,36,38,42,48,49,51,56,59,60,66,70
2,5,10,12,18,19,25,28,29,30,31,35,36,38,39,45,53,61,66,78
16,22,23,24,25,26,29,31,32,36,46,47,53,62,64,65,67,73,75,78
2,11,12,16,20,21,23,30,33,43,44,47,51,61,64,67,68,70,78,79
5,12,18,21,24,25,27,28,29,40,41,42,48,50,53,55,59,72,74,77
1,5,6,7,10,13,16,23,38,44,45,46,48,50,54,56,57,63,67,80
3,5,9,14,15,22,29,35,37,39,40,43,49,53,56,63,69,72,75,78
2,3,6,10,15,20,28,31,32,37,40,45,46,47,50,53,57,59,70,71
1,5,18,21,22,24,27,30,32,36,40,46,48,51,53,54,70,73,76,77
19,21,25,32,36,38,42,43,44,54,58,61,62,64,71,74,75,76,78,79
4,12,16,20,25,27,33,37,40,42,45,53,59,62,64,68,69,76,78,80
4,5,17,19,23,25,27,30,31,38,41,44,50,54,57,60,63,75,77,79
7,12,15,16,17,19,25,27,36,37,39,41,48,53,54,58,59,63,67,70
1,2,5,20,21,24,34,42,46,48,49,51,52,56,58,59,60,61,68,69
3,4,7,18,20,23,26,35,38,39,44,45,46,51,55,68,70,76,77,78
8,15,24,28,30,35,36,39,41,49,52,54,56,59,61,63,70,71,75,79
1,2,4,8,9,18,19,21,29,32,34,42,44,45,51,55,61,66,69,80
6,7,19,25,30,38,40,44,47,51,53,54,58,59,60,67,68,74,76,77
3,5,14,15,17,18,21,35,37,40,41,46,49,53,54,58,63,65,78,79
7,11,12,26,30,31,33,35,36,37,43,44,52,55,59,63,64,67,69,70
8,9,14,15,18,24,30,31,32,45,49,50,52,55,57,58,61,62,66,71
1,2,8,10,11,14,17,24,25,28,34,37,42,46,52,53,56,66,70,73
4,7,9,10,17,18,20,23,25,36,40,44,46,47,48,53,61,70,72,77
11,16,19,22,26,30,35,39,40,45,48,49,55,57,64,66,68,70,71,80
3,5,14,15,17,18,19,20,22,23,30,40,42,49,50,52,56,61,74,79
9,10,11,15,16,17,18,20,24,30,37,42,44,53,55,56,57,64,73,78
6,8,14,15,22,27,32,33,37,38,47,49,51,55,62,63,64,75,79,80
12,29,34,37,39,40,42,43,44,48,49,53,55,57,58,61,67,69,76,79
4,5,12,13,14,19,23,30,31,33,39,45,51,53,61,63,64,69,70,76
1,5,12,13,15,19,21,22,30,32,38,46,50,52,58,61,65,71,72,76
7,13,15,20,22,24,27,28,29,31,33,34,44,45,46,48,56,57,62,79
1,2,4,7,22,25,26,27,33,34,43,44,47,51,55,57,59,63,64,67
1,4,5,6,14,23,25,26,28,34,35,36,40,44,45,49,57,59,72,75
5,6,8,11,19,22,28,31,34,39,40,45,51,56,59,64,74,75,79,80
1,9,10,11,15,25,29,31,32,33,35,41,48,51,59,63,68,75,76,78
3,4,6,10,12,15,16,18,24,25,33,34,35,45,48,58,67,74,75,77
8,9,14,22,23,31,36,42,48,49,50,52,56,57,61,62,65,71,75,77
9,10,15,18,19,22,24,33,39,41,45,47,48,60,63,64,67,69,70,77
5,7,9,10,11,18,27,34,42,44,48,51,59,61,63,65,67,71,78,80
4,5,13,17,20,26,36,38,41,42,43,44,52,55,59,61,65,66,77,80
10,13,18,20,31,33,38,43,44,46,48,56,57,60,61,66,67,72,74,79
1,3,4,11,14,18,19,21,25,26,29,37,40,44,53,58,64,69,74,78
2,7,8,9,11,17,19,20,25,28,35,48,50,57,60,61,67,73,78,79
2,6,7,11,15,17,22,30,31,38,44,47,56,61,64,67,70,71,72,76
2,5,6,9,15,20,21,27,39,44,46,55,60,63,65,70,73,74,75,78
7,11,15,20,29,30,32,34,38,39,42,46,49,58,61,65,70,72,73,74
4,8,11,16,24,26,27,30,47,49,51,55,59,63,65,66,67,70,71,73
2,3,4,8,9,11,12,15,24,25,38,46,51,56,57,59,60,61,73,74
16,17,19,23,33,39,43,46,47,48,49,51,54,56,60,67,68,70,71,78
4,12,14,15,17,25,26,28,29,30,36,37,41,42,47,56,62,71,74,78
5,9,15,20,21,25,28,29,36,37,42,49,52,55,59,60,70,72,73,78
2,4,8,10,15,17,22,24,28,29,31,36,37,43,52,54,66,68,70,79
4,6,10,15,20,23,25,32,38,44,48,49,56,59,64,65,70,72,73,76
5,6,7,8,9,10,19,22,24,25,32,33,37,39,44,54,55,60,72,75
4,6,7,11,20,23,29,31,32,36,37,39,50,55,58,61,71,76,78,80
5,6,11,19,21,23,28,31,41,46,53,55,60,61,66,69,71,73,75,77
5,7,9,31,33,34,36,37,38,40,52,59,61,62,68,70,72,73,77,78
1,15,18,19,23,30,34,35,40,43,46,49,54,56,60,63,70,77,78,80
10,16,24,28,34,39,40,41,44,47,50,55,56,59,60,62,67,70,74,78
3,10,15,20,21,22,26,27,32,36,42,46,47,58,60,68,69,72,74,79
3,11,12,24,26,30,31,33,37,40,41,45,48,56,58,69,70,72,75,77
1,5,15,22,31,33,39,42,44,51,55,57,61,62,65,67,74,77,78,79
3,7,10,21,24,28,31,36,39,42,45,47,59,60,61,68,69,74,77,79
3,4,14,17,20,21,31,33,37,40,51,57,58,60,63,64,68,70,76,80
5,6,7,13,18,21,23,24,27,29,35,42,43,47,57,62,63,65,72,79
5,12,17,20,26,28,32,34,38,41,42,44,45,52,55,61,62,67,74,77
7,11,14,18,21,22,25,26,33,34,39,43,52,53,54,57,61,64,71,73
2,6,7,11,12,17,21,23,27,31,35,41,50,55,60,62,70,73,74,78
2,4,5,10,11,19,21,25,26,40,41,47,50,52,57,60,64,69,70,74
1,10,15,16,19,20,27,29,30,33,35,45,50,51,57,60,69,77,78,80
9,12,13,14,19,23,27,30,33,35,36,43,49,59,63,64,69,73,77,80
6,9,10,11,19,22,28,37,43,47,50,56,60,64,67,69,70,72,77,78
3,7,8,23,32,35,38,39,40,41,42,46,48,52,59,67,74,75,76,78
3,4,8,11,15,21,24,26,30,38,48,52,55,56,60,61,64,67,73,79
2,5,7,15,22,25,28,30,32,38,39,42,47,48,50,51,53,57,61,63
6,11,13,15,20,22,36,38,43,44,45,48,49,56,58,59,64,65,71,77
4,5,11,12,15,16,24,29,30,34,36,37,39,40,41,49,51,66,68,80
2,3,5,8,14,17,18,19,23,24,30,31,34,41,46,48,64,67,69,70
10,11,12,14,15,16,35,40,41,42,44,49,59,60,62,71,73,76,78,79
1,5,7,12,19,20,22,30,31,37,42,44,45,48,50,51,59,66,67,71
1,3,4,12,27,29,34,41,42,45,48,56,58,63,67,73,76,77,79,80
10,14,15,21,24,28,29,30,31,32,38,39,41,52,69,70,73,76,78,80
7,8,15,20,26,31,32,37,40,42,44,45,46,51,62,67,68,74,76,77
1,2,4,5,9,13,17,19,20,21,26,39,43,53,56,58,63,71,75,79
5,8,9,17,19,25,27,28,29,31,37,40,42,43,47,65,69,74,77,78
1,3,5,9,10,11,15,17,23,27,30,38,42,43,50,54,59,65,68,78
4,5,7,11,20,28,29,37,38,40,44,47,55,56,57,66,68,74,77,80
5,8,9,14,15,19,24,26,31,35,36,37,44,52,55,59,66,73,74,79
3,6,8,12,28,31,32,33,35,36,38,49,51,52,55,63,64,66,73,76
1,9,11,19,37,39,45,46,49,50,51,54,55,58,59,61,64,71,78,79
7,10,11,13,15,19,21,27,30,31,36,37,43,44,53,56,57,68,72,75
3,4,5,17,21,24,29,30,32,36,45,46,48,50,52,53,56,60,69,76
3,14,19,22,23,24,31,35,48,52,58,62,66,67,71,72,73,74,75,77
1,4,8,10,15,20,38,40,42,43,46,55,56,57,62,65,66,71,77,78
2,9,12,19,24,33,34,36,38,39,40,49,55,57,59,64,65,68,73,77
5,6,18,24,25,27,30,33,34,37,43,59,62,67,72,73,74,77,78,80
6,13,17,19,23,27,30,32,33,34,36,39,48,52,58,60,66,68,74,76
7,8,13,14,17,19,20,26,28,32,36,37,42,50,59,62,65,76,77,78
8,9,13,15,23,32,36,37,39,46,47,48,51,58,59,62,67,74,75,76
15,19,21,24,27,29,38,45,46,48,49,51,52,56,60,67,69,70,75,77
12,14,16,18,19,22,23,26,29,32,35,37,38,40,41,47,50,57,75,78
7,15,16,18,21,28,31,34,36,37,43,44,45,51,56,59,60,62,65,70
1,7,19,23,25,30,31,32,35,38,39,44,46,49,51,55,58,60,67,69
3,13,18,22,23,24,25,29,34,35,39,47,50,57,60,62,64,68,73,78
2,3,11,13,21,24,25,29,31,35,48,50,57,58,61,66,67,71,75,78
1,14,17,20,21,24,27,34,39,42,43,54,60,62,63,69,71,72,75,77
2,4,6,11,15,26,27,38,41,45,48,50,53,57,61,65,66,67,75,80
1,6,7,18,20,25,28,37,41,50,58,60,65,66,69,75,76,77,78,80
2,7,14,15,22,23,35,46,48,49,51,56,59,60,61,62,68,73,77,79
2,5,7,8,12,14,19,21,29,31,41,43,46,53,55,59,64,69,70,76
1,6,12,13,20,22,29,36,37,38,39,49,54,56,60,68,69,72,77,79
4,9,13,16,23,24,27,33,36,37,45,51,57,58,59,63,64,66,69,70
11,14,15,19,25,26,30,32,33,40,42,48,58,59,63,64,65,66,69,77
7,8,13,14,15,21,23,24,29,48,50,51,53,60,62,66,76,77,79,80
2,4,5,6,9,14,17,19,26,32,35,36,42,57,61,62,65,72,78,79
8,10,14,16,21,28,35,38,42,48,53,54,57,59,60,61,62,65,74,75
8,12,14,15,27,29,30,31,38,44,51,60,61,64,66,68,71,73,74,80
4,9,11,14,19,27,28,29,39,40,41,42,43,47,53,61,62,63,64,71
1,4,5,13,19,21,26,27,31,33,36,41,43,46,54,64,69,75,76,79
12,16,17,20,26,28,33,37,41,48,52,53,54,57,59,62,63,66,76,80
5,6,7,9,11,12,15,18,22,24,46,48,49,55,59,61,65,67,73,76
13,14,22,25,27,32,34,41,42,45,49,53,56,58,61,66,68,69,73,78
3,13,15,22,23,30,35,36,41,45,46,47,50,54,56,62,64,68,76,78
8,11,12,16,24,28,30,31,40,47,48,49,52,55,59,60,68,69,78,80
2,3,4,7,14,16,20,25,33,34,37,43,44,54,56,63,66,68,69,77
6,11,19,24,33,40,41,43,54,55,58,59,61,63,65,67,69,75,78,79
4,8,10,15,16,20,21,24,27,33,36,37,42,44,49,54,55,57,68,80
5,16,19,22,25,28,30,31,33,34,37,41,46,47,55,65,71,73,75,80
1,2,3,12,13,17,37,39,40,41,42,43,44,46,50,56,58,61,68,77
2,7,8,10,17,18,25,29,30,34,40,41,45,54,60,61,63,64,69,77
2,5,6,7,12,14,16,22,28,29,30,32,33,38,39,45,58,70,73,74
2,4,13,17,19,22,26,27,28,35,37,48,51,53,59,62,74,77,78,79
2,8,18,21,26,28,31,33,38,39,40,45,52,57,58,64,66,72,74,80
6,34,39,40,41,42,45,47,51,54,57,60,68,69,70,72,73,75,79,80
4,9,13,14,16,17,20,30,31,35,38,39,41,44,50,51,55,62,66,77
1,5,7,10,14,15,24,29,32,36,38,39,40,41,43,45,63,65,66,79
1,13,16,23,24,28,29,37,38,42,43,45,49,52,53,62,65,66,67,75
2,3,4,5,10,12,13,23,27,28,31,40,43,48,51,53,67,68,73,78
2,4,14,15,18,22,23,25,26,33,34,35,46,57,59,60,69,70,72,79
1,2,3,4,5,21,22,24,37,44,45,52,53,64,67,69,74,77,78,79
5,6,10,13,17,21,33,39,42,44,46,49,56,57,62,63,70,74,75,76
4,8,15,19,22,23,27,28,31,37,38,39,48,53,55,62,64,66,69,71
1,2,6,7,11,16,17,21,22,27,29,33,34,35,45,56,59,64,67,78
2,4,6,8,9,17,23,35,37,38,39,49,50,57,58,64,71,74,76,79
1,8,12,19,21,24,26,27,31,37,40,45,57,65,67,73,74,75,78,80
2,4,6,10,17,20,24,25,33,34,35,37,38,43,48,52,59,64,68,72
9,16,26,28,35,36,44,47,50,51,55,58,59,60,69,71,72,73,75,78
4,9,13,16,20,21,25,29,31,32,34,43,53,56,59,63,65,69,74,77
3,5,6,10,14,17,19,21,22,28,32,33,38,45,48,53,62,67,73,74
2,5,12,13,14,20,23,26,27,29,39,43,44,48,52,53,58,59,61,63
4,6,15,16,17,23,26,29,30,31,34,43,44,51,54,71,72,75,76,80
1,4,14,15,19,23,34,39,42,43,47,51,59,65,66,70,71,78,79,80
5,7,8,9,13,16,19,36,38,40,41,42,45,52,53,56,67,72,74,79
4,14,18,21,22,26,33,36,40,44,46,47,49,51,53,56,60,64,69,71
1,2,16,22,25,26,28,32,39,41,42,47,48,49,52,63,70,74,76,77
4,6,15,17,19,22,36,40,42,45,46,49,51,62,66,70,71,72,75,77
1,7,8,11,12,16,18,19,21,25,34,38,39,43,44,48,55,72,73,78
9,10,19,21,22,31,32,37,40,41,42,43,49,50,54,61,66,70,77,78
3,6,9,11,15,19,21,22,26,28,29,36,39,41,47,48,52,54,67,78
3,5,7,8,10,16,29,31,32,33,50,51,59,62,64,65,67,71,75,78
16,19,26,30,32,37,40,41,42,44,45,51,52,58,66,68,70,72,77,78
2,4,6,7,11,12,13,27,45,52,58,59,63,64,67,68,69,70,71,72
9,10,13,15,18,26,29,35,43,44,50,54,57,59,68,69,71,73,78,80
11,18,22,29,30,33,34,37,41,42,44,50,63,65,66,69,70,72,76,77
6,7,14,16,23,31,33,37,40,44,46,47,53,55,61,65,66,67,76,79
2,3,5,9,11,16,19,20,27,33,40,43,53,55,58,68,69,70,73,76
1,4,11,29,30,31,35,40,42,48,51,52,54,55,56,61,65,66,74,79
3,5,10,14,15,19,20,24,28,29,34,43,46,60,62,67,69,70,78,79
5,6,11,12,13,14,18,19,28,34,36,38,42,49,52,58,61,67,74,76
2,6,9,12,14,20,24,25,29,31,33,43,45,51,52,55,62,63,72,76
1,2,5,8,13,14,15,17,25,34,38,40,42,55,63,68,71,74,77,79
1,7,10,12,15,18,23,27,29,32,33,34,35,61,68,72,76,78,79,80
1,3,8,21,24,26,29,36,38,39,41,42,43,45,49,53,59,61,68,80
5,8,11,12,14,28,31,33,37,39,40,46,49,59,60,65,66,74,77,80
1,6,8,12,13,15,23,28,32,33,34,40,47,48,49,53,58,72,73,80
6,7,23,26,28,31,33,35,43,45,50,51,57,58,61,62,68,72,73,76
4,8,12,14,19,21,22,24,28,36,37,40,44,48,50,52,63,65,66,80
2,3,5,6,11,17,19,23,25,31,32,36,38,44,55,59,62,74,75,78
1,3,4,8,17,21,24,26,31,43,47,48,51,58,62,65,67,69,78,79
1,2,8,10,11,14,15,21,22,35,37,46,56,59,66,71,72,73,75,77
9,13,14,16,22,24,31,38,39,41,45,47,48,51,60,63,67,71,74,79
3,6,9,18,21,23,25,27,28,38,41,43,45,47,57,66,72,74,77,80
5,7,8,9,10,23,25,28,31,41,49,50,52,53,54,55,61,66,73,78
3,5,11,16,20,34,37,41,44,50,51,53,57,58,64,66,69,70,73,74
2,12,18,24,27,32,35,37,40,41,42,43,44,48,54,55,60,68,73,78
1,3,7,10,11,21,27,31,33,40,44,48,55,64,65,67,74,76,77,79
2,21,22,25,27,30,31,44,47,48,50,53,55,57,60,64,65,69,77,80
3,14,17,19,20,22,28,29,30,37,40,43,45,49,53,54,57,73,74,80
2,4,7,11,25,27,28,30,32,38,42,46,50,53,54,56,57,65,68,71
1,7,15,16,19,20,24,26,37,40,53,55,58,73,74,75,76,78,79,80
4,11,17,20,30,31,35,36,39,47,49,50,52,54,56,57,63,64,70,76
1,5,11,12,13,15,20,21,24,26,29,37,40,42,44,46,54,66,70,76
1,2,3,7,8,9,14,27,34,43,52,54,61,64,65,66,67,75,78,80
8,13,15,16,30,31,35,37,42,44,46,57,60,63,64,65,69,74,78,80
2,4,16,20,25,26,29,31,32,33,37,41,45,49,50,53,54,68,71,79
6,7,15,16,18,19,23,32,33,36,37,39,40,52,54,65,68,72,77,79
2,14,22,25,29,33,36,39,40,42,47,54,55,57,58,60,70,71,76,78
2,7,10,12,13,16,20,23,34,42,46,47,54,58,60,64,65,67,70,78
4,9,10,12,22,31,32,37,44,45,49,53,56,58,60,61,65,66,72,74
8,11,26,28,33,35,39,40,43,47,50,55,60,65,67,68,70,71,72,75
3,6,10,11,19,21,27,33,34,38,42,43,46,51,55,58,60,72,76,79
2,3,9,11,13,14,17,18,20,40,50,51,60,67,70,71,72,78,79,80
9,13,23,24,27,29,34,35,36,38,40,42,44,48,50,51,54,55,67,74
2,8,11,15,21,28,34,42,43,44,49,52,56,59,61,67,68,72,77,79
1,5,7,10,11,13,25,27,29,31,33,46,48,49,52,60,61,69,73,78
4,8,17,20,21,22,23,28,31,33,43,49,53,56,59,66,68,70,72,75
2,4,13,23,32,33,34,35,43,48,50,53,54,61,67,70,73,74,76,79
1,4,6,7,10,12,15,22,34,37,41,43,46,48,53,60,68,72,74,79
6,8,15,19,23,26,27,31,37,41,42,44,48,53,55,57,58,65,70,72
7,14,15,20,22,32,35,36,37,38,43,44,48,52,53,68,69,71,78,79
4,7,8,10,12,13,24,27,31,34,43,46,47,50,59,65,68,72,77,78
3,7,22,23,28,30,33,37,39,41,47,51,52,54,55,58,67,73,74,76
1,5,12,13,15,17,22,32,35,38,48,49,54,55,61,62,64,72,73,80
3,8,9,11,15,20,35,44,51,53,57,59,63,66,71,72,73,74,78,79
2,13,15,16,19,27,32,35,37,38,40,41,46,48,51,59,68,72,74,75
1,2,3,7,11,16,17,25,28,30,34,35,39,45,47,50,57,62,69,71
1,4,5,6,19,25,36,37,38,41,48,49,53,59,67,68,70,71,79,80
8,9,15,18,22,35,42,43,44,49,55,57,59,60,67,70,71,76,77,78
2,9,11,16,18,26,28,29,37,39,53,54,56,57,58,67,71,75,76,80
2,10,11,12,13,16,18,22,29,33,40,42,45,51,56,57,66,71,76,77
2,12,19,24,28,29,30,33,35,37,41,48,56,59,60,61,63,71,75,79
4,5,11,19,22,27,33,34,44,46,50,57,58,59,63,66,67,70,75,78
10,11,12,15,18,19,24,28,31,33,34,37,39,52,54,56,67,68,72,74
2,3,4,11,13,14,24,25,28,32,33,41,42,44,45,55,56,61,71,78
7,8,9,10,12,15,18,19,26,33,39,44,49,50,60,68,72,73,78,80
1,6,14,16,17,18,21,23,26,27,30,31,37,40,47,49,61,62,63,78
7,9,13,17,22,26,27,29,33,37,38,39,44,45,47,50,63,71,73,77
3,6,7,20,21,22,25,26,34,37,43,45,50,51,53,55,59,62,64,79
7,25,29,31,32,34,35,36,40,46,50,53,54,57,59,61,63,77,79,80
6,7,8,16,17,22,24,25,28,31,37,43,45,47,52,57,60,64,72,80
1,8,10,18,19,22,28,37,42,44,47,50,51,55,59,65,70,71,72,79
3,4,9,10,13,21,23,25,30,33,47,50,55,61,64,68,71,72,75,76
7,8,12,24,27,29,31,34,36,44,52,53,54,59,69,71,74,75,77,80
3,5,9,10,13,21,27,29,35,37,42,44,45,51,53,56,58,61,75,78
3,5,8,9,17,18,19,32,34,37,40,41,43,48,49,57,59,62,67,71
3,5,7,14,16,17,32,33,34,35,37,43,44,46,48,54,63,70,71,75
2,5,10,13,16,17,18,19,30,34,41,42,43,50,62,64,65,66,67,79
7,14,19,21,35,36,37,40,41,43,47,51,54,56,58,65,66,67,68,78
7,8,10,12,13,14,16,22,26,29,32,33,35,45,52,65,67,70,73,80
10,22,27,29,32,33,36,37,38,39,46,48,53,54,67,70,72,73,75,78
2,3,5,6,10,14,17,25,30,38,47,57,67,68,72,74,75,78,79,80
11,17,20,22,24,37,38,41,51,52,55,57,64,65,66,68,74,75,78,80
13,14,16,17,21,24,25,27,28,31,32,34,36,37,39,47,50,55,68,73
6,7,9,10,14,15,22,23,34,35,36,44,47,48,49,53,68,71,78,80
1,2,3,10,15,22,28,37,40,42,46,47,50,53,54,61,68,69,74,76
7,9,11,21,28,30,36,41,42,44,45,47,52,57,65,68,70,75,77,78
2,3,10,12,21,22,23,27,28,35,43,46,55,57,62,64,70,72,76,78
1,4,5,8,11,21,29,30,37,38,39,40,41,47,49,54,56,57,65,66
9,12,13,20,25,27,28,32,36,40,42,51,53,55,61,69,70,72,73,74
5,6,10,12,17,23,27,29,33,40,42,44,52,57,58,59,63,66,70,76
3,10,15,16,18,24,26,27,38,42,43,47,48,55,56,57,59,70,75,77
1,11,17,21,27,30,35,36,43,49,50,57,58,61,62,63,64,69,73,77
1,20,25,26,34,43,44,46,47,49,53,60,62,63,67,68,71,73,75,80
10,13,14,18,19,22,23,26,29,35,39,45,49,53,58,63,71,75,76,80
2,5,13,15,16,20,21,24,28,34,35,39,42,43,60,61,65,70,71,73
7,9,11,18,19,20,29,31,34,39,43,45,52,57,60,62,70,71,79,80
3,15,20,24,29,34,35,37,40,44,45,51,53,56,58,61,65,70,71,74
6,8,9,10,21,25,30,32,33,34,46,49,52,55,56,57,68,69,72,79
1,5,6,18,21,24,30,36,42,43,44,46,51,64,68,70,75,78,79,80
5,8,17,21,23,27,30,35,36,38,39,43,53,54,56,61,62,65,69,80
2,5,7,11,15,22,23,27,30,38,39,47,49,52,63,64,66,67,70,75
2,11,12,13,17,25,26,33,36,38,40,47,56,57,61,68,69,72,73,77
9,10,11,12,17,25,26,27,33,37,39,42,46,53,55,57,64,67,69,72
10,13,14,22,23,26,27,28,31,34,36,38,42,44,48,56,58,71,76,78
3,5,7,17,21,26,29,33,36,37,50,56,62,64,65,69,70,71,79,80
5,9,15,19,24,27,29,31,35,38,40,42,53,54,58,66,70,71,72,75
3,4,6,9,16,18,23,24,29,38,40,42,44,51,62,66,68,70,71,72
3,9,14,17,30,34,37,39,41,42,43,45,48,50,52,54,59,69,73,77
4,7,15,17,19,33,34,35,36,39,41,43,44,60,64,65,66,68,69,78
3,4,8,11,15,17,23,27,29,30,34,38,51,55,56,57,59,64,71,75
2,4,7,17,22,23,25,36,42,43,46,48,49,54,60,61,63,73,74,75
1,2,11,16,18,21,29,34,37,39,40,50,51,57,62,63,64,68,73,76
6,7,10,21,25,32,35,48,54,55,56,59,65,66,67,68,70,73,74,80
6,11,14,16,22,23,25,38,44,49,50,51,55,57,59,63,68,71,74,80
5,6,11,12,16,22,28,29,43,49,52,53,54,61,62,63,69,73,75,76
1,3,8,11,16,25,27,40,42,51,53,56,58,60,65,70,72,76,78,80
1,10,17,18,25,27,28,29,30,33,36,38,54,58,59,65,73,74,75,80
9,10,14,16,20,21,22,36,45,46,47,54,57,62,65,71,74,77,79,80
7,12,15,17,29,32,33,34,37,39,43,45,49,51,56,62,69,72,75,77
4,9,16,17,20,24,30,41,46,47,48,49,50,54,56,57,60,61,65,66
